Iteration,Params,Architecture,Mean Accuracy,Mean F0.5
1,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'dropout_rate': 0.5, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.5, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",tensor(0.6266),0.0
2,"{'lr': 0.1, 'epochs': 10, 'batch_size': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'dropout_rate': 0.1, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.1, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",tensor(0.6281),0.0
1,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'dropout_rate': 0.5, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.5, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6266),mean F0.5:,0.0
2,"{'lr': 0.1, 'epochs': 10, 'batch_size': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'dropout_rate': 0.1, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.1, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6281),mean F0.5:,0.0
1,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'dropout_rate': 0.5, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.5, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6422),mean F0.5:,0.0
2,"{'lr': 0.1, 'epochs': 10, 'batch_size': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'dropout_rate': 0.1, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.1, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6680),mean F0.5:,0.0
1,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'dropout_rate': 0.5, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.5, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6422),mean F0.5:,0.0
2,"{'lr': 0.1, 'epochs': 10, 'batch_size': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'dropout_rate': 0.1, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.1, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6664),mean F0.5:,0.0
1,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'dropout_rate': 0.5, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.5, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6496),mean F0.5:,0.0
2,"{'lr': 0.1, 'epochs': 10, 'batch_size': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'dropout_rate': 0.1, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.1, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6053),mean F0.5:,0.0
1,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'dropout_rate': 0.5, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.5, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6496),mean F0.5:,0.5386873108252794
2,"{'lr': 0.1, 'epochs': 10, 'batch_size': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'dropout_rate': 0.1, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.1, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6059),mean F0.5:,0.6341441003148041
1,"{'lr': 0.1, 'epochs': 10, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'dropout_rate': 0.5, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 32, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.4993),mean F0.5:,0.0
2,"{'lr': 0.01, 'epochs': 10, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'dropout_rate': 0.3, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.3, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.5938),mean F0.5:,0.49342625481397395
1,"{'lr': 0.01, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.5911),mean F0.5:,0.6211663430112648
2,"{'lr': 0.001, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.7343),mean F0.5:,0.7163289675446691
1,"{'lr': 0.01, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.5911),mean F0.5:,0.6211663430112648
2,"{'lr': 0.001, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.7438),mean F0.5:,0.7342065485560203
1,"{'lr': 0.01, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.6604),mean F0.5:,0.6750839986073708
2,"{'lr': 0.001, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.5761),mean F0.5:,0.5979511886541828
3,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.6110),mean F0.5:,0.5133872496658053
1,"{'lr': 0.01, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.6583),mean F0.5:,0.67508735502926
2,"{'lr': 0.001, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.5784),mean F0.5:,0.5923190293083171
3,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.6110),mean F0.5:,0.5133872496658053
1,"{'lr': 0.01, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.6586),mean F0.5:,0.6692371174428977
2,"{'lr': 0.001, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.5435),mean F0.5:,0.5807253347548607
3,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.6110),mean F0.5:,0.5133872496658053
1,"{'lr': 0.01, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.6610),mean F0.5:,0.678089799557059
2,"{'lr': 0.001, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.5474),mean F0.5:,0.5798349851263904
3,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.6110),mean F0.5:,0.5133872496658053
1,"{'lr': 0.01, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.6605),mean F0.5:,0.6726597048377326
2,"{'lr': 0.001, 'epochs': 15, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.5697),mean F0.5:,0.5888769791543067
3,"{'lr': 0.01, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.6110),mean F0.5:,0.5133872496658053
4,"{'lr': 0.001, 'epochs': 15, 'batch_size': 32, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'avg', 'num_fc_layers': 1, 'fc_units': 128}",mean accuracy:,tensor(0.6315),mean F0.5:,0.6455493985512372
5,"{'lr': 0.0001, 'epochs': 5, 'batch_size': 64, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'weight_decay': 0.0}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.2, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.5137),mean F0.5:,0.33685417676803137
6,"{'lr': 0.01, 'epochs': 10, 'batch_size': 64, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.01}","{'num_conv_layers': 4, 'filters': 64, 'kernel_sizes': 3, 'use_batch_norm': False, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.4828),mean F0.5:,0.32147113227205587
7,"{'lr': 0.1, 'epochs': 10, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.5021),mean F0.5:,0.44125980055567365
8,"{'lr': 0.0001, 'epochs': 15, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6996),mean F0.5:,0.6388842493882525
9,"{'lr': 0.01, 'epochs': 5, 'batch_size': 32, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'weight_decay': 0.0}","{'num_conv_layers': 3, 'filters': 32, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.6640),mean F0.5:,0.6612291141649628
10,"{'lr': 0.1, 'epochs': 10, 'batch_size': 8, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 4, 'filters': 16, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.4, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 128}",mean accuracy:,tensor(0.5172),mean F0.5:,0.1507539714881206
11,"{'lr': 0.1, 'epochs': 5, 'batch_size': 64, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 4, 'filters': 64, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.5, 'pooling_type': 'avg', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.5144),mean F0.5:,0.5620697916326012
12,"{'lr': 0.0001, 'epochs': 5, 'batch_size': 32, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 32, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.7, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.5089),mean F0.5:,0.44967093494313454
13,"{'lr': 0.1, 'epochs': 10, 'batch_size': 8, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 0.0}","{'num_conv_layers': 4, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.4, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 128}",mean accuracy:,tensor(0.5508),mean F0.5:,0.5762075892307714
14,"{'lr': 0.0001, 'epochs': 10, 'batch_size': 32, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 4, 'filters': 32, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.4, 'pooling_type': 'avg', 'num_fc_layers': 1, 'fc_units': 128}",mean accuracy:,tensor(0.7217),mean F0.5:,0.7300472090036852
15,"{'lr': 0.1, 'epochs': 5, 'batch_size': 64, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'weight_decay': 0.01}","{'num_conv_layers': 3, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.2, 'pooling_type': 'avg', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.4927),mean F0.5:,0.3294603157943992
16,"{'lr': 0.01, 'epochs': 5, 'batch_size': 16, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': True, 'weight_decay': 0.01}","{'num_conv_layers': 4, 'filters': 32, 'kernel_sizes': 5, 'use_batch_norm': False, 'dropout_rate': 0.2, 'pooling_type': 'avg', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.5152),mean F0.5:,0.35867354066908996
17,"{'lr': 0.0001, 'epochs': 10, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'weight_decay': 1e-05}","{'num_conv_layers': 2, 'filters': 64, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 1, 'fc_units': 128}",mean accuracy:,tensor(0.6718),mean F0.5:,0.67358995696989
18,"{'lr': 0.001, 'epochs': 10, 'batch_size': 16, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': True, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 3, 'use_batch_norm': False, 'dropout_rate': 0.7, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.6944),mean F0.5:,0.6942586526284147
19,"{'lr': 0.001, 'epochs': 5, 'batch_size': 8, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 16, 'kernel_sizes': 3, 'use_batch_norm': True, 'dropout_rate': 0.2, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 128}",mean accuracy:,tensor(0.5525),mean F0.5:,0.5584444139475189
20,"{'lr': 0.1, 'epochs': 10, 'batch_size': 64, 'optimizer': <class 'torch.optim.adam.Adam'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 2, 'filters': 16, 'kernel_sizes': 5, 'use_batch_norm': True, 'dropout_rate': 0.4, 'pooling_type': 'avg', 'num_fc_layers': 2, 'fc_units': 256}",mean accuracy:,tensor(0.5699),mean F0.5:,0.48349974303709303
21,"{'lr': 0.1, 'epochs': 5, 'batch_size': 64, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'pooling_after_conv': False, 'weight_decay': 0.0001}","{'num_conv_layers': 3, 'filters': 64, 'kernel_sizes': 3, 'use_batch_norm': False, 'dropout_rate': 0.5, 'pooling_type': 'max', 'num_fc_layers': 1, 'fc_units': 256}",mean accuracy:,tensor(0.5565),mean F0.5:,0.5617378605826099
